"","precision0_dev","recall0_dev","f1_score0_dev","precision1_dev","recall1_dev","f1_score1_dev","accuracy_dev","precision0_testing","recall0_testing","f1_score0_testing","precision1_testing","recall1_testing","f1_score1_testing","accuracy_testing"
"100",0.757322175732218,0.937823834196891,0.837962962962963,0.82089552238806,0.486725663716814,0.611111111111111,0.77124183006536,0.74869109947644,0.986206896551724,0.851190476190476,0.894736842105263,0.261538461538462,0.404761904761905,0.761904761904762
"200",0.742857142857143,0.94300518134715,0.831050228310502,0.819672131147541,0.442477876106195,0.574712643678161,0.758169934640523,0.770053475935829,0.993103448275862,0.867469879518072,0.956521739130435,0.338461538461538,0.5,0.79047619047619
"300",0.742063492063492,0.968911917098446,0.840449438202247,0.888888888888889,0.424778761061947,0.574850299401198,0.76797385620915,0.743589743589744,1,0.852941176470588,1,0.230769230769231,0.375,0.761904761904762
"400",0.739299610894942,0.984455958549223,0.844444444444444,0.938775510204082,0.407079646017699,0.567901234567901,0.77124183006536,0.729591836734694,0.986206896551724,0.838709677419355,0.857142857142857,0.184615384615385,0.30379746835443,0.738095238095238
"500",0.752,0.974093264248705,0.848758465011287,0.910714285714286,0.451327433628319,0.603550295857988,0.781045751633987,0.751295336787565,1,0.857988165680473,1,0.261538461538462,0.414634146341463,0.771428571428571
"600",0.722433460076046,0.984455958549223,0.833333333333333,0.930232558139535,0.353982300884956,0.512820512820513,0.751633986928105,0.72,0.993103448275862,0.834782608695652,0.9,0.138461538461538,0.24,0.728571428571429
"700",0.713207547169811,0.979274611398964,0.82532751091703,0.902439024390244,0.327433628318584,0.480519480519481,0.738562091503268,0.721393034825871,1,0.838150289017341,1,0.138461538461538,0.243243243243243,0.733333333333333
"800",0.725190839694656,0.984455958549223,0.835164835164835,0.931818181818182,0.36283185840708,0.522292993630573,0.754901960784314,0.727272727272727,0.993103448275862,0.839650145772595,0.916666666666667,0.169230769230769,0.285714285714286,0.738095238095238
"900",0.702602230483271,0.979274611398964,0.818181818181818,0.891891891891892,0.292035398230089,0.44,0.725490196078431,0.712871287128713,0.993103448275862,0.829971181556196,0.875,0.107692307692308,0.191780821917808,0.719047619047619
"1000",0.705223880597015,0.979274611398964,0.819956616052061,0.894736842105263,0.300884955752212,0.450331125827815,0.72875816993464,0.721393034825871,1,0.838150289017341,1,0.138461538461538,0.243243243243243,0.733333333333333
"1100",0.705223880597015,0.979274611398964,0.819956616052061,0.894736842105263,0.300884955752212,0.450331125827815,0.72875816993464,0.718592964824121,0.986206896551724,0.831395348837209,0.818181818181818,0.138461538461538,0.236842105263158,0.723809523809524
"1200",0.713207547169811,0.979274611398964,0.82532751091703,0.902439024390244,0.327433628318584,0.480519480519481,0.738562091503268,0.721393034825871,1,0.838150289017341,1,0.138461538461538,0.243243243243243,0.733333333333333
"1300",0.717557251908397,0.974093264248705,0.826373626373626,0.886363636363636,0.345132743362832,0.496815286624204,0.741830065359477,0.728643216080402,1,0.843023255813954,1,0.169230769230769,0.289473684210526,0.742857142857143
"1400",0.740157480314961,0.974093264248705,0.841163310961969,0.903846153846154,0.415929203539823,0.56969696969697,0.76797385620915,0.753926701570681,0.993103448275862,0.857142857142857,0.947368421052632,0.276923076923077,0.428571428571429,0.771428571428571
"1500",0.744094488188976,0.979274611398964,0.845637583892617,0.923076923076923,0.424778761061947,0.581818181818182,0.774509803921569,0.761904761904762,0.993103448275862,0.862275449101796,0.952380952380952,0.307692307692308,0.465116279069767,0.780952380952381
"1600",0.763265306122449,0.968911917098446,0.853881278538813,0.901639344262295,0.486725663716814,0.632183908045977,0.790849673202614,0.763157894736842,1,0.865671641791045,1,0.307692307692308,0.470588235294118,0.785714285714286
"1700",0.769547325102881,0.968911917098446,0.857798165137615,0.904761904761905,0.504424778761062,0.647727272727273,0.797385620915033,0.777173913043478,0.986206896551724,0.869300911854103,0.923076923076923,0.369230769230769,0.527472527472527,0.795238095238095
