"","precision0_dev","recall0_dev","f1_score0_dev","precision1_dev","recall1_dev","f1_score1_dev","accuracy_dev","precision0_testing","recall0_testing","f1_score0_testing","precision1_testing","recall1_testing","f1_score1_testing","accuracy_testing"
"100",0.880829015544041,0.880829015544041,0.880829015544041,0.79646017699115,0.79646017699115,0.79646017699115,0.849673202614379,0.883870967741936,0.944827586206897,0.913333333333333,0.854545454545454,0.723076923076923,0.783333333333333,0.876190476190476
"200",0.873015873015873,0.854922279792746,0.863874345549738,0.760683760683761,0.787610619469027,0.773913043478261,0.830065359477124,0.859872611464968,0.931034482758621,0.894039735099338,0.811320754716981,0.661538461538462,0.728813559322034,0.847619047619048
"300",0.895287958115183,0.886010362694301,0.890625,0.808695652173913,0.823008849557522,0.81578947368421,0.862745098039216,0.87012987012987,0.924137931034483,0.896321070234114,0.803571428571429,0.692307692307692,0.743801652892562,0.852380952380952
"400",0.890625,0.886010362694301,0.888311688311688,0.807017543859649,0.814159292035398,0.81057268722467,0.859477124183007,0.875,0.917241379310345,0.895622895622896,0.793103448275862,0.707692307692308,0.747967479674797,0.852380952380952
"500",0.895287958115183,0.886010362694301,0.890625,0.808695652173913,0.823008849557522,0.81578947368421,0.862745098039216,0.887417218543046,0.924137931034483,0.905405405405405,0.813559322033898,0.738461538461539,0.774193548387097,0.866666666666667
"600",0.883597883597884,0.865284974093264,0.87434554973822,0.777777777777778,0.805309734513274,0.791304347826087,0.843137254901961,0.9,0.931034482758621,0.915254237288136,0.833333333333333,0.769230769230769,0.8,0.880952380952381
"700",0.885416666666667,0.880829015544041,0.883116883116883,0.798245614035088,0.805309734513274,0.801762114537445,0.852941176470588,0.895424836601307,0.944827586206897,0.919463087248322,0.859649122807018,0.753846153846154,0.80327868852459,0.885714285714286
"800",0.885416666666667,0.880829015544041,0.883116883116883,0.798245614035088,0.805309734513274,0.801762114537445,0.852941176470588,0.883870967741936,0.944827586206897,0.913333333333333,0.854545454545454,0.723076923076923,0.783333333333333,0.876190476190476
"900",0.890625,0.886010362694301,0.888311688311688,0.807017543859649,0.814159292035398,0.81057268722467,0.859477124183007,0.896103896103896,0.951724137931034,0.923076923076923,0.875,0.753846153846154,0.809917355371901,0.89047619047619
"1000",0.914893617021277,0.89119170984456,0.902887139107612,0.822033898305085,0.858407079646018,0.83982683982684,0.879084967320261,0.894736842105263,0.937931034482759,0.915824915824916,0.844827586206897,0.753846153846154,0.796747967479675,0.880952380952381
"1100",0.904761904761905,0.886010362694301,0.895287958115183,0.811965811965812,0.84070796460177,0.826086956521739,0.869281045751634,0.907284768211921,0.944827586206897,0.925675675675676,0.864406779661017,0.784615384615385,0.82258064516129,0.895238095238095
"1200",0.911458333333333,0.906735751295337,0.909090909090909,0.842105263157895,0.849557522123894,0.845814977973568,0.88562091503268,0.901315789473684,0.944827586206897,0.922558922558923,0.862068965517241,0.769230769230769,0.813008130081301,0.89047619047619
"1300",0.90625,0.901554404145078,0.903896103896104,0.833333333333333,0.84070796460177,0.837004405286344,0.879084967320261,0.901960784313726,0.951724137931034,0.926174496644295,0.87719298245614,0.769230769230769,0.819672131147541,0.895238095238095
"1400",0.907216494845361,0.911917098445596,0.909560723514212,0.848214285714286,0.84070796460177,0.844444444444444,0.88562091503268,0.907894736842105,0.951724137931034,0.929292929292929,0.879310344827586,0.784615384615385,0.829268292682927,0.9
"1500",0.911917098445596,0.911917098445596,0.911917098445596,0.849557522123894,0.849557522123894,0.849557522123894,0.888888888888889,0.914473684210526,0.958620689655172,0.936026936026936,0.896551724137931,0.8,0.845528455284553,0.90952380952381
"1600",0.917098445595855,0.917098445595855,0.917098445595855,0.858407079646018,0.858407079646018,0.858407079646018,0.895424836601307,0.913333333333333,0.944827586206897,0.928813559322034,0.866666666666667,0.8,0.832,0.9
"1700",0.921465968586387,0.911917098445596,0.916666666666667,0.852173913043478,0.867256637168142,0.859649122807018,0.895424836601307,0.901960784313726,0.951724137931034,0.926174496644295,0.87719298245614,0.769230769230769,0.819672131147541,0.895238095238095
"1800",0.926315789473684,0.911917098445596,0.919060052219321,0.853448275862069,0.876106194690266,0.864628820960699,0.898692810457516,0.896103896103896,0.951724137931034,0.923076923076923,0.875,0.753846153846154,0.809917355371901,0.89047619047619
"1900",0.921875,0.917098445595855,0.919480519480519,0.859649122807018,0.867256637168142,0.863436123348018,0.898692810457516,0.901315789473684,0.944827586206897,0.922558922558923,0.862068965517241,0.769230769230769,0.813008130081301,0.89047619047619
"2000",0.931937172774869,0.922279792746114,0.927083333333333,0.869565217391304,0.884955752212389,0.87719298245614,0.908496732026144,0.895424836601307,0.944827586206897,0.919463087248322,0.859649122807018,0.753846153846154,0.80327868852459,0.885714285714286
"2100",0.926701570680628,0.917098445595855,0.921875,0.860869565217391,0.876106194690266,0.868421052631579,0.901960784313726,0.896103896103896,0.951724137931034,0.923076923076923,0.875,0.753846153846154,0.809917355371901,0.89047619047619
"2200",0.921465968586387,0.911917098445596,0.916666666666667,0.852173913043478,0.867256637168142,0.859649122807018,0.895424836601307,0.901960784313726,0.951724137931034,0.926174496644295,0.87719298245614,0.769230769230769,0.819672131147541,0.895238095238095
"2300",0.921465968586387,0.911917098445596,0.916666666666667,0.852173913043478,0.867256637168142,0.859649122807018,0.895424836601307,0.901960784313726,0.951724137931034,0.926174496644295,0.87719298245614,0.769230769230769,0.819672131147541,0.895238095238095
