Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Multiword expressions: hard going or plain sailing?","Language Resources and Evaluation","","44","1 - 2","10.1007/s10579-009-9105-0","Paul RaysonScott PiaoSerge SharoffStefan EvertBegoña Villada Moirón","2010","http://link.springer.com/article/10.1007/s10579-009-9105-0","Article"
"SlangSD: building, expanding and using a sentiment dictionary of slang words for short-text sentiment classification","Language Resources and Evaluation","","52","3","10.1007/s10579-018-9416-0","Liang WuFred MorstatterHuan Liu","2018","http://link.springer.com/article/10.1007/s10579-018-9416-0","Article"
"WHAD: Wikipedia historical attributes data","Language Resources and Evaluation","","47","4","10.1007/s10579-013-9232-5","Enrique AlfonsecaGuillermo GarridoJean-Yves DelortAnselmo Peñas","2013","http://link.springer.com/article/10.1007/s10579-013-9232-5","Article"
"Multiplicity and word sense: evaluating and learning from multiply labeled word sense annotations","Language Resources and Evaluation","","46","2","10.1007/s10579-012-9188-x","Rebecca J. PassonneauVikas BhardwajAnsaf Salleb-AouissiNancy Ide","2012","http://link.springer.com/article/10.1007/s10579-012-9188-x","Article"
"Assessing the contribution of shallow and deep knowledge sources for word sense disambiguation","Language Resources and Evaluation","","44","4","10.1007/s10579-009-9107-y","Lucia SpeciaMark StevensonMaria das Graças Volpe Nunes","2010","http://link.springer.com/article/10.1007/s10579-009-9107-y","Article"
"Hybrid Architectures for Machine Translation Systems","Language Resources and Evaluation","","39","1","10.1007/s10579-005-2698-z","Gregor Thurmair","2005","http://link.springer.com/article/10.1007/s10579-005-2698-z","Article"
"Improving English verb sense disambiguation performance with linguistically motivated features and clear sense distinction boundaries","Language Resources and Evaluation","","43","2","10.1007/s10579-009-9085-0","Jinying ChenMartha S. Palmer","2009","http://link.springer.com/article/10.1007/s10579-009-9085-0","Article"
"A longitudinal database of Irish political speech with annotations of speaker ability","Language Resources and Evaluation","","52","2","10.1007/s10579-017-9401-z","Ailbhe CullenNaomi Harte","2018","http://link.springer.com/article/10.1007/s10579-017-9401-z","Article"
"Ebaluatoia: crowd evaluation for English–Basque machine translation","Language Resources and Evaluation","","51","4","10.1007/s10579-016-9335-x","Nora AranberriGorka LabakaArantza Díaz de IlarrazaKepa Sarasola","2017","http://link.springer.com/article/10.1007/s10579-016-9335-x","Article"
"Evaluation of Linguistic Features for Word Sense Disambiguation with Self-Organized Document Maps","Computers and the Humanities","","38","4","10.1007/s10579-004-1948-9","Krister Lindén","2004","http://link.springer.com/article/10.1007/s10579-004-1948-9","Article"
"Automatic normalization of short texts by combining statistical and rule-based techniques","Language Resources and Evaluation","","47","1","10.1007/s10579-012-9187-y","Marta R. Costa-jussàRafael E. Banchs","2013","http://link.springer.com/article/10.1007/s10579-012-9187-y","Article"
"Reassessing the value of resources for cross-lingual transfer of POS tagging models","Language Resources and Evaluation","","51","4","10.1007/s10579-016-9362-7","Nicolas PécheuxGuillaume WisniewskiFrançois Yvon","2017","http://link.springer.com/article/10.1007/s10579-016-9362-7","Article"
"Coreference resolution: an empirical study based on SemEval-2010 shared Task 1","Language Resources and Evaluation","","47","3","10.1007/s10579-012-9194-z","Lluís MàrquezMarta RecasensEmili Sapena","2013","http://link.springer.com/article/10.1007/s10579-012-9194-z","Article"
"News and notes","Computers and the Humanities","","11","5","10.1007/BF02399177","","1977","http://link.springer.com/article/10.1007/BF02399177","Article"
"Letter to the editor","Computers and the Humanities","","11","5","10.1007/BF02399176","Max Black","1977","http://link.springer.com/article/10.1007/BF02399176","Article"
"Call for papers","Computers and the Humanities","","24","5 - 6","10.1007/BF00186496","","1990","http://link.springer.com/article/10.1007/BF00186496","Article"
"Simple Word Sense Discrimination","Computers and the Humanities","","34","1 - 2","10.1023/A:1002661023178","Keith Suderman","2000","http://link.springer.com/article/10.1023/A%3A1002661023178","Article"
"Historical editions in the States","Computers and the Humanities","","25","6","10.1007/BF00141187","David R. Chesnutt","1991","http://link.springer.com/article/10.1007/BF00141187","Article"
"Construction d'un Prototype de Système Expert dans le Domaine Historique","Computers and the Humanities","","20","4","10.1007/BF02400117","C. BourletL. FossierA. GuillaumontJ. L. Minel","1986","http://link.springer.com/article/10.1007/BF02400117","Article"
"Word Sense Disambiguation Using Automatically Acquired Verbal Preferences","Computers and the Humanities","","34","1 - 2","10.1023/A:1002415205081","John CarrollDiana McCarthy","2000","http://link.springer.com/article/10.1023/A%3A1002415205081","Article"
"Directory of scholars active","Computers and the Humanities","","6","5","10.1007/BF02404251","","1972","http://link.springer.com/article/10.1007/BF02404251","Article"
"Directory of scholars active","Computers and the Humanities","","6","2","10.1007/BF02402040","","1971","http://link.springer.com/article/10.1007/BF02402040","Article"
"VERTa: a linguistic approach to automatic machine translation evaluation","Language Resources and Evaluation","","53","1","10.1007/s10579-018-9430-2","Elisabet ComellesJordi Atserias","2019","http://link.springer.com/article/10.1007/s10579-018-9430-2","Article"
"Book reviews","Computers and the Humanities","","11","3","10.1007/BF02401447","Edward C. CarteretteM. G. StrobelJayne K. KribbsPaul A. FortierKenneth W. StaggsGian Piero ZarriWalter D. KamphoefnerRobert M. Taylor Jr.","1977","http://link.springer.com/article/10.1007/BF02401447","Article"
"Directory of scholars active","Computers and the Humanities","","4","2","10.1007/BF02402254","","1969","http://link.springer.com/article/10.1007/BF02402254","Article"
"Modifying the TEI DTD: The Case of Korean Dictionaries","Computers and the Humanities","","31","5","10.1023/A:1000990109768","Beom-Mo Kang","1997","http://link.springer.com/article/10.1023/A%3A1000990109768","Article"
"An application of principal component analysis to the works of Molière","Computers and the Humanities","","7","3","10.1007/BF02403851","Paule Sainte-MariePierre RobillardPaul Bratley","1973","http://link.springer.com/article/10.1007/BF02403851","Article"
"Abstracts and brief reports","Computers and the Humanities","","15","1","10.1007/BF02404373","","1981","http://link.springer.com/article/10.1007/BF02404373","Article"
"Automated concordances and word-indexes: Machine decisions and editorial revisions","Computers and the Humanities","","16","4","10.1007/BF02263544","Dolores M. Burton","1982","http://link.springer.com/article/10.1007/BF02263544","Article"
"Computational linguistics in Denmark: A report on the third AILA Congress","Computers and the Humanities","","7","3","10.1007/BF02403857","","1973","http://link.springer.com/article/10.1007/BF02403857","Article"
"Computers and philosophical lexicography: The activities of the Lessico Intellettuale Europeo","Computers and the Humanities","","16","4","10.1007/BF02263546","Antonio Lamarra","1982","http://link.springer.com/article/10.1007/BF02263546","Article"
"Thought clusters in early greek oral poetry","Computers and the Humanities","","8","3","10.1007/BF02402131","Cora Angier SowaJohn F. Sowa","1974","http://link.springer.com/article/10.1007/BF02402131","Article"
"Sasanian Pahlavi inscriptions: A concordance","Computers and the Humanities","","8","1","10.1007/BF02402455","J. A. Moyne","1974","http://link.springer.com/article/10.1007/BF02402455","Article"
"Book reviews","Computers and the Humanities","","16","2","10.1007/BF02259740","Susan HockeyMeyer H. FischbeinMarina MundtH. Van Dyke ParunakGerd WilléeRaoul N. SmithSerge Lusignan","1982","http://link.springer.com/article/10.1007/BF02259740","Article"
"The Berkeley Late Egyptian Dictionary","Computers and the Humanities","","11","3","10.1007/BF02401442","Leonard H. Lesko","1977","http://link.springer.com/article/10.1007/BF02401442","Article"
"Phonological patterning in German verse","Computers and the Humanities","","10","1","10.1007/BF02399137","David Chisholm","1976","http://link.springer.com/article/10.1007/BF02399137","Article"
"From co-occurrences to concepts","Computers and the Humanities","","11","3","10.1007/BF02401444","Alastair McKinnon","1977","http://link.springer.com/article/10.1007/BF02401444","Article"
"Directory of Scholars Active","Computers and the Humanities","","2","5","10.1007/BF02402498","","1968","http://link.springer.com/article/10.1007/BF02402498","Article"
"Literary works in machine-readable form","Computers and the Humanities","","1","3","10.1007/BF00119894","","1967","http://link.springer.com/article/10.1007/BF00119894","Article"
"Book reviews","Computers and the Humanities","","17","3","10.1007/BF02259887","Eric H. MonkkonenMartin StevensRobert T. FortnaMargaret L. HedstromOrville Vernon Burton","1983","http://link.springer.com/article/10.1007/BF02259887","Article"
"A poetic formula inBeowulf and seven other old English poems: A computer study","Computers and the Humanities","","19","3","10.1007/BF02259532","W. F. Bolton","1985","http://link.springer.com/article/10.1007/BF02259532","Article"
"Automated concordances and word indexes: The fifties","Computers and the Humanities","","15","1","10.1007/BF02404370","Dolores M. Burton","1981","http://link.springer.com/article/10.1007/BF02404370","Article"
"Directory of scholars active","Computers and the Humanities","","4","5","10.1007/BF02400260","","1970","http://link.springer.com/article/10.1007/BF02400260","Article"
"Annual bibliography for 1976 and supplement to preceding years","Computers and the Humanities","","11","2","10.1007/BF02404007","","1977","http://link.springer.com/article/10.1007/BF02404007","Article"
"Authorship attribution","Computers and the Humanities","","28","2","10.1007/BF01830689","David I. Holmes","1994","http://link.springer.com/article/10.1007/BF01830689","Article"
"Computer generation of melodies: Further proposals","Computers and the Humanities","","17","1","10.1007/BF02309561","M. BaroniC. Jacoboni","1983","http://link.springer.com/article/10.1007/BF02309561","Article"
"Making an information system for the humanities","Computers and the Humanities","","28","4 - 5","10.1007/BF01830275","Christian-Emil Ore","1994","http://link.springer.com/article/10.1007/BF01830275","Article"
"Extracting an Arabic Lexicon from Arabic Newspaper Text","Computers and the Humanities","","36","2","10.1023/A:1014368121689","Saleem AbuleilMartha Evens","2002","http://link.springer.com/article/10.1023/A%3A1014368121689","Article"
"Directory of scholars active","Computers and the Humanities","","8","4","10.1007/BF02402347","","1974","http://link.springer.com/article/10.1007/BF02402347","Article"
"Disambiguation by short contexts","Computers and the Humanities","","19","3","10.1007/BF02259530","Yaacov ChouekaSerge Lusignan","1985","http://link.springer.com/article/10.1007/BF02259530","Article"
"The Time Course of Language Change","Computers and the Humanities","","37","1","10.1023/A:1021839220474","Patrick Juola","2003","http://link.springer.com/article/10.1023/A%3A1021839220474","Article"
"The TEI: History, goals, and future","Computers and the Humanities","","29","1","10.1007/BF01830313","Nancy M. IdeC. M. Sperberg-McQueen","1995","http://link.springer.com/article/10.1007/BF01830313","Article"
"Developing Language Technologies with the Support of Language Resources and Evaluation Programs","Language Resources and Evaluation","","39","1","10.1007/s10579-005-2694-3","Joseph Mariani","2005","http://link.springer.com/article/10.1007/s10579-005-2694-3","Article"
"Introduction to the special issue: On wordnets and relations","Language Resources and Evaluation","","47","3","10.1007/s10579-013-9247-y","Maciej PiaseckiStan SzpakowiczChristiane FellbaumBolette Sandford Pedersen","2013","http://link.springer.com/article/10.1007/s10579-013-9247-y","Article"
"The English lexical substitution task","Language Resources and Evaluation","","43","2","10.1007/s10579-009-9084-1","Diana McCarthyRoberto Navigli","2009","http://link.springer.com/article/10.1007/s10579-009-9084-1","Article"
"Comparing explicit and predictive distributional semantic models endowed with syntactic contexts","Language Resources and Evaluation","","51","3","10.1007/s10579-016-9357-4","Pablo Gamallo","2017","http://link.springer.com/article/10.1007/s10579-016-9357-4","Article"
"Data and models for metonymy resolution","Language Resources and Evaluation","","43","2","10.1007/s10579-009-9087-y","Katja MarkertMalvina Nissim","2009","http://link.springer.com/article/10.1007/s10579-009-9087-y","Article"
"Generalizing the semantic roles in the Chinese Proposition Bank","Language Resources and Evaluation","","50","3","10.1007/s10579-016-9342-y","Xiaopeng BaiNianwen Xue","2016","http://link.springer.com/article/10.1007/s10579-016-9342-y","Article"
"Valence extraction using EM selection and co-occurrence matrices","Language Resources and Evaluation","","43","4","10.1007/s10579-009-9100-5","Łukasz Dębowski","2009","http://link.springer.com/article/10.1007/s10579-009-9100-5","Article"
"Dependency parsing of Japanese monologue using clause boundaries","Language Resources and Evaluation","","40","3 - 4","10.1007/s10579-007-9023-y","Tomohiro OhnoShigeki MatsubaraHideki KashiokaTakehiko MaruyamaHideki TanakaYasuyoshi Inagaki","2006","http://link.springer.com/article/10.1007/s10579-007-9023-y","Article"
"The MoveOn database: motorcycle environment speech and noise database for command and control applications","Language Resources and Evaluation","","47","2","10.1007/s10579-013-9222-7","Theodoros KostoulasThomas WinklerTodor GanchevNikos FakotakisJoachim Köhler","2013","http://link.springer.com/article/10.1007/s10579-013-9222-7","Article"
"A tool for automatic transcription of intonation: Eti_ToBI a ToBI transcriber for Spanish and Catalan","Language Resources and Evaluation","","50","4","10.1007/s10579-015-9320-9","Wendy Elvira-GarcíaPaolo RoseanoAna María Fernández-PlanasEugenio Martínez-Celdrán","2016","http://link.springer.com/article/10.1007/s10579-015-9320-9","Article"
"Cross level semantic similarity: an evaluation framework for universal measures of similarity","Language Resources and Evaluation","","50","1","10.1007/s10579-015-9318-3","David JurgensMohammad Taher PilehvarRoberto Navigli","2016","http://link.springer.com/article/10.1007/s10579-015-9318-3","Article"
"Creating a ground truth multilingual dataset of news and talk show transcriptions through crowdsourcing","Language Resources and Evaluation","","51","2","10.1007/s10579-016-9372-5","Rachele SprugnoliGiovanni MorettiLuisa BentivogliDiego Giuliani","2017","http://link.springer.com/article/10.1007/s10579-016-9372-5","Article"
"The language of enlightened politics: TheSociété de 1789 in the French revolution","Computers and the Humanities","","23","4 - 5","10.1007/BF02176641","Mark Olsen","1989","http://link.springer.com/article/10.1007/BF02176641","Article"
"Book reviews","Computers and the Humanities","","11","2","10.1007/BF02404008","Richard E. WhitakerTodd K. BenderJames A. HenrettaDonald ShermanJ. Michael BruerJef Raskin","1977","http://link.springer.com/article/10.1007/BF02404008","Article"
"The Professor Doth Protest Too Much, Methinks: Problems with the Foster ”Response“","Computers and the Humanities","","32","6","10.1023/A:1001790606258","Ward E. Y. ElliottRober J. Valenza","1998","http://link.springer.com/article/10.1023/A%3A1001790606258","Article"
"New words from old: A formalism for word-formation","Computers and the Humanities","","29","6","10.1007/BF01829877","Michael LevisonGreg Lessard","1995","http://link.springer.com/article/10.1007/BF01829877","Article"
"A new computer format for Webster's seventh collegiate dictionary","Computers and the Humanities","","8","1","10.1007/BF02402454","Donald Sherman","1974","http://link.springer.com/article/10.1007/BF02402454","Article"
"Bridging the gaps: interoperability for language engineering architectures using GrAF","Language Resources and Evaluation","","46","1","10.1007/s10579-011-9175-7","Nancy IdeKeith Suderman","2012","http://link.springer.com/article/10.1007/s10579-011-9175-7","Article"
"Global Interoperability for Language Resources: Introduction to the Special Section","Language Resources and Evaluation","","46","2","10.1007/s10579-012-9184-1","Nancy IdeAlex C. FangJonathan Webster","2012","http://link.springer.com/article/10.1007/s10579-012-9184-1","Article"
"BLARK for multi-dialect languages: towards the Kurdish BLARK","Language Resources and Evaluation","","52","2","10.1007/s10579-017-9400-0","Hossein Hassani","2018","http://link.springer.com/article/10.1007/s10579-017-9400-0","Article"
"The Linguistic Annotation Framework: a standard for annotation interchange and merging","Language Resources and Evaluation","","48","3","10.1007/s10579-014-9268-1","Nancy IdeKeith Suderman","2014","http://link.springer.com/article/10.1007/s10579-014-9268-1","Article"
"Automatic keyphrase extraction from scientific articles","Language Resources and Evaluation","","47","3","10.1007/s10579-012-9210-3","Su Nam KimOlena MedelyanMin-Yen KanTimothy Baldwin","2013","http://link.springer.com/article/10.1007/s10579-012-9210-3","Article"
"The Spanish DELPH-IN grammar","Language Resources and Evaluation","","47","2","10.1007/s10579-012-9199-7","Montserrat Marimon","2013","http://link.springer.com/article/10.1007/s10579-012-9199-7","Article"
"Tswana finite state tokenisation","Language Resources and Evaluation","","49","4","10.1007/s10579-014-9292-1","Laurette PretoriusBiffie ViljoenAnsu BergRigardt Pretorius","2015","http://link.springer.com/article/10.1007/s10579-014-9292-1","Article"
"Intrinsic plagiarism analysis","Language Resources and Evaluation","","45","1","10.1007/s10579-010-9115-y","Benno SteinNedim LipkaPeter Prettenhofer","2011","http://link.springer.com/article/10.1007/s10579-010-9115-y","Article"
"Bootstrapping polarity classifiers with rule-based classification","Language Resources and Evaluation","","47","4","10.1007/s10579-013-9218-3","Michael WiegandManfred KlennerDietrich Klakow","2013","http://link.springer.com/article/10.1007/s10579-013-9218-3","Article"
"Building the essential resources for Finnish: the Turku Dependency Treebank","Language Resources and Evaluation","","48","3","10.1007/s10579-013-9244-1","Katri HaverinenJenna NyblomTimo ViljanenVeronika LaippalaSamuel KohonenAnna MissiläStina OjalaTapio SalakoskiFilip Ginter","2014","http://link.springer.com/article/10.1007/s10579-013-9244-1","Article"
"Domain adaptation of statistical machine translation with domain-focused web crawling","Language Resources and Evaluation","","49","1","10.1007/s10579-014-9282-3","Pavel PecinaAntonio ToralVassilis PapavassiliouProkopis ProkopidisAleš TamchynaAndy WayJosef van Genabith","2015","http://link.springer.com/article/10.1007/s10579-014-9282-3","Article"
"A lexicon for Vietnamese language processing","Language Resources and Evaluation","","40","3 - 4","10.1007/s10579-007-9034-8","Thị Minh Huyền NguyễnLaurent RomaryMathias RossignolXuân Lương Vũ","2006","http://link.springer.com/article/10.1007/s10579-007-9034-8","Article"
"News and notes","Computers and the Humanities","","1","1","10.1007/BF00188013","","1966","http://link.springer.com/article/10.1007/BF00188013","Article"
"Contents of Volume 35","Computers and the Humanities","","35","4","10.1023/A:1017304212566","","2001","http://link.springer.com/article/10.1023/A%3A1017304212566","Article"
"Contents of Volume 36","Computers and the Humanities","","36","4","10.1023/A:1020240704994","","2002","http://link.springer.com/article/10.1023/A%3A1020240704994","Article"
"“The dictionary of old english”: A progress report","Computers and the Humanities","","5","5","10.1007/BF02402209","John Leyerle","1971","http://link.springer.com/article/10.1007/BF02402209","Article"
"Laboratoire d'Analyse Relationnelle des Textes: Présentation de Travaux","Computers and the Humanities","","20","3","10.1007/BF02404467","Véronique Huynh-ArmanetCarmen Pineira-Tresmontant","1986","http://link.springer.com/article/10.1007/BF02404467","Article"
"Church history and the computer","Computers and the Humanities","","24","5 - 6","10.1007/BF00186481","Alberto Melloni","1990","http://link.springer.com/article/10.1007/BF00186481","Article"
"Computer study of medieval german poetry: A conference report","Computers and the Humanities","","2","2","10.1007/BF02426141","Bruce A. Beatie","1967","http://link.springer.com/article/10.1007/BF02426141","Article"
"Abstracts and brief notices","Computers and the Humanities","","5","4","10.1007/BF02395294","","1971","http://link.springer.com/article/10.1007/BF02395294","Article"
"Letter from Ljubljana","Computers and the Humanities","","15","4","10.1007/BF02395375","Peter Tancig","1981","http://link.springer.com/article/10.1007/BF02395375","Article"
"Computers and the classics","Computers and the Humanities","","3","1","10.1007/BF02395446","Stephen V. F. Waite","1968","http://link.springer.com/article/10.1007/BF02395446","Article"
"Dictionary-Driven Semantic Look-up","Computers and the Humanities","","34","1 - 2","10.1023/A:1002423306513","Frédérique SegondElisabeth AimeletVeronika LuxCorinne Jean","2000","http://link.springer.com/article/10.1023/A%3A1002423306513","Article"
"Letter from Cambridge","Computers and the Humanities","","13","2","10.1007/BF02404508","John L. Dawson","1979","http://link.springer.com/article/10.1007/BF02404508","Article"
"Abstracts and brief reports","Computers and the Humanities","","14","3","10.1007/BF02403770","","1980","http://link.springer.com/article/10.1007/BF02403770","Article"
"Directory of scholars active","Computers and the Humanities","","3","2","10.1007/BF02402360","","1968","http://link.springer.com/article/10.1007/BF02402360","Article"
"Computers and medieval english lexicography","Computers and the Humanities","","12","1 - 2","10.1007/BF02392916","Jeffrey F. Huntsman","1978","http://link.springer.com/article/10.1007/BF02392916","Article"
"An information-theoretic approach to the written transmission of old English","Computers and the Humanities","","23","6","10.1007/BF00130034","Katherine O'Brien O'KeeffeWilliam Rundell","1989","http://link.springer.com/article/10.1007/BF00130034","Article"
"Industrial Text and French Neo-structuralism","Computers and the Humanities","","36","3","10.1023/A:1016122115490","William Winder","2002","http://link.springer.com/article/10.1023/A%3A1016122115490","Article"
"Hypertext in literary education, criticism, and scholarship","Computers and the Humanities","","23","3","10.1007/BF00056142","George P. Landow","1989","http://link.springer.com/article/10.1007/BF00056142","Article"
"Networking in the humanities: Lessons from ANSAXNET","Computers and the Humanities","","26","3","10.1007/BF00058617","","1992","http://link.springer.com/article/10.1007/BF00058617","Article"
"Discourse analysis for a Legal Expert System","Computers and the Humanities","","25","2 - 3","10.1007/BF00124145","Hubert LehmannFranz Guenthner","1991","http://link.springer.com/article/10.1007/BF00124145","Article"
"Directory of scholars active","Computers and the Humanities","","2","2","10.1007/BF02426142","","1967","http://link.springer.com/article/10.1007/BF02426142","Article"
"Abstracts and brief reports","Computers and the Humanities","","15","4","10.1007/BF02395377","","1981","http://link.springer.com/article/10.1007/BF02395377","Article"
"Optical character scanning: A discussion of efficiency and politics","Computers and the Humanities","","27","2","10.1007/BF01830305","Mark OlsenAlice Music McLean","1993","http://link.springer.com/article/10.1007/BF01830305","Article"
"Current uses of hypertext in teaching literature","Computers and the Humanities","","30","2","10.1007/BF00419790","Seth R. Katz","1996","http://link.springer.com/article/10.1007/BF00419790","Article"
"SemEval-2010 task 18: disambiguating sentiment ambiguous adjectives","Language Resources and Evaluation","","47","3","10.1007/s10579-012-9206-z","Yunfang WuPeng Jin","2013","http://link.springer.com/article/10.1007/s10579-012-9206-z","Article"
"Validation of spoken language resources: an overview of basic aspects","Language Resources and Evaluation","","42","1","10.1007/s10579-007-9049-1","Henk van den HeuvelDorota IskraEric SandersFolkert de Vriend","2008","http://link.springer.com/article/10.1007/s10579-007-9049-1","Article"
"Temporal Closure in an Annotation Environment","Language Resources and Evaluation","","39","2 - 3","10.1007/s10579-005-7884-5","Marc Verhagen","2005","http://link.springer.com/article/10.1007/s10579-005-7884-5","Article"
"Developing a successful SemEval task in sentiment analysis of Twitter and other social media texts","Language Resources and Evaluation","","50","1","10.1007/s10579-015-9328-1","Preslav NakovSara RosenthalSvetlana KiritchenkoSaif M. MohammadZornitsa KozarevaAlan RitterVeselin StoyanovXiaodan Zhu","2016","http://link.springer.com/article/10.1007/s10579-015-9328-1","Article"
"The Finnish Proposition Bank","Language Resources and Evaluation","","49","4","10.1007/s10579-015-9310-y","Katri HaverinenJenna KanervaSamuel KohonenAnna MissiläStina OjalaTimo ViljanenVeronika LaippalaFilip Ginter","2015","http://link.springer.com/article/10.1007/s10579-015-9310-y","Article"
"The enrichment of lexical resources through incremental parsebanking","Language Resources and Evaluation","","50","2","10.1007/s10579-016-9356-5","Victoria RosénMartha ThunesPetter HaugereidGyri Smørdal LosnegaardHelge DyvikPaul MeurerGunn Inger LyseKoenraad De Smedt","2016","http://link.springer.com/article/10.1007/s10579-016-9356-5","Article"
"FEEL: a French Expanded Emotion Lexicon","Language Resources and Evaluation","","51","3","10.1007/s10579-016-9364-5","Amine AbdaouiJérôme AzéSandra BringayPascal Poncelet","2017","http://link.springer.com/article/10.1007/s10579-016-9364-5","Article"
"The USC CreativeIT database of multimodal dyadic interactions: from speech and full body motion capture to continuous emotional annotations","Language Resources and Evaluation","","50","3","10.1007/s10579-015-9300-0","Angeliki MetallinouZhaojun YangChi-chun LeeCarlos BussoSharon CarnickeShrikanth Narayanan","2016","http://link.springer.com/article/10.1007/s10579-015-9300-0","Article"
"Temporal and Event Information in Natural Language Text","Language Resources and Evaluation","","39","2 - 3","10.1007/s10579-005-7882-7","James PustejovskyRobert KnippenJessica LittmanRoser Saurí","2005","http://link.springer.com/article/10.1007/s10579-005-7882-7","Article"
"Question answering at the cross-language evaluation forum 2003–2010","Language Resources and Evaluation","","46","2","10.1007/s10579-012-9177-0","Anselmo PeñasBernardo MagniniPamela FornerRichard SutcliffeÁlvaro RodrigoDanilo Giampiccolo","2012","http://link.springer.com/article/10.1007/s10579-012-9177-0","Article"
"Is it worth the effort? Assessing the benefits of partial automatic pre-labeling for frame-semantic annotation","Language Resources and Evaluation","","46","1","10.1007/s10579-011-9170-z","Ines RehbeinJosef RuppenhoferCaroline Sporleder","2012","http://link.springer.com/article/10.1007/s10579-011-9170-z","Article"
"Creation and evaluation of large keyphrase extraction collections with multiple opinions","Language Resources and Evaluation","","52","2","10.1007/s10579-017-9395-6","Lucas SterckxThomas DemeesterJohannes DeleuChris Develder","2018","http://link.springer.com/article/10.1007/s10579-017-9395-6","Article"
"A survey of methods to ease the development of highly multilingual text mining applications","Language Resources and Evaluation","","46","2","10.1007/s10579-011-9165-9","Ralf Steinberger","2012","http://link.springer.com/article/10.1007/s10579-011-9165-9","Article"
"Literature Online – Building a Home for English and American Literature on the World Wide Web","Computers and the Humanities","","32","4","10.1023/A:1000995614467","Steven Hall","1998","http://link.springer.com/article/10.1023/A%3A1000995614467","Article"
"Questions of Authorship: Attribution and Beyond A Lecture Delivered on the Occasion of the Roberto Busa Award ACH-ALLC 2001, New York","Computers and the Humanities","","37","1","10.1023/A:1021814530952","John Burrows","2003","http://link.springer.com/article/10.1023/A%3A1021814530952","Article"
"Towards the implementation of text and discourse theory in computer-assisted textual analysis","Computers and the Humanities","","27","5 - 6","10.1007/BF01829386","Donald Bruce","1993","http://link.springer.com/article/10.1007/BF01829386","Article"
"XML and the TEI","Computers and the Humanities","","33","1 - 2","10.1023/A:1001771114509","Steven DeRose","1999","http://link.springer.com/article/10.1023/A%3A1001771114509","Article"
"Integrating Linguistic Resources in TC through WSD","Computers and the Humanities","","35","2","10.1023/A:1002632712378","L. Alfonso Ureña-LópezManuel BuenagaJosé M. Gómez","2001","http://link.springer.com/article/10.1023/A%3A1002632712378","Article"
"Abstracts and brief reports","Computers and the Humanities","","16","4","10.1007/BF02263549","","1982","http://link.springer.com/article/10.1007/BF02263549","Article"
"The historical workstation project","Computers and the Humanities","","25","2 - 3","10.1007/BF00124151","Manfred Thaller","1991","http://link.springer.com/article/10.1007/BF00124151","Article"
"The Analysis and Acquisition of Proper Names for the Understanding of Free Text","Computers and the Humanities","","26","5 - 6","10.1007/BF00136985","Sam Coates-Stephens","1992","http://link.springer.com/article/10.1007/BF00136985","Article"
"Using the Right Tools: Enhancing Retrieval from Marked-up Documents","Computers and the Humanities","","33","1 - 2","10.1023/A:1001800717376","Christopher WeltyNacy Ide","1999","http://link.springer.com/article/10.1023/A%3A1001800717376","Article"
"A system for natural language sentence generation","Computers and the Humanities","","26","1","10.1007/BF00114887","Michael LevisonGregory Lessard","1992","http://link.springer.com/article/10.1007/BF00114887","Article"
"The Top-Down Strategy for Building EuroWordNet: Vocabulary Coverage, Base Concepts and Top Ontology","Computers and the Humanities","","32","2 - 3","10.1023/A:1001169525131","Horacio RodríguezSalvador ClimentPiek VossenLaura BloksmaWim PetersAntonietta AlongeFrancesca BertagnaAdriana Roventini","1998","http://link.springer.com/article/10.1023/A%3A1001169525131","Article"
"An annotation scheme for conversational gestures: how to economically capture timing and form","Language Resources and Evaluation","","41","3 - 4","10.1007/s10579-007-9053-5","Michael KippMichael NeffIrene Albrecht","2007","http://link.springer.com/article/10.1007/s10579-007-9053-5","Article"
"Plagiarism and authorship analysis: introduction to the special issue","Language Resources and Evaluation","","45","1","10.1007/s10579-011-9136-1","Efstathios StamatatosMoshe Koppel","2011","http://link.springer.com/article/10.1007/s10579-011-9136-1","Article"
"Collective intelligence and language resources: introduction to the special issue on collaboratively constructed language resources","Language Resources and Evaluation","","47","1","10.1007/s10579-012-9178-z","Iryna GurevychTorsten Zesch","2013","http://link.springer.com/article/10.1007/s10579-012-9178-z","Article"
"On the Ownership of Text","Computers and the Humanities","","38","2","10.1023/B:CHUM.0000031184.28781.47","Yorick Wilks","2004","http://link.springer.com/article/10.1023/B%3ACHUM.0000031184.28781.47","Article"
"gDelta: a missing link in the grammar engineering toolchain","Language Resources and Evaluation","","49","1","10.1007/s10579-014-9293-0","Ned LetcherRebecca DridanTimothy Baldwin","2015","http://link.springer.com/article/10.1007/s10579-014-9293-0","Article"
"Comparing and combining semantic verb classifications","Language Resources and Evaluation","","42","3","10.1007/s10579-008-9070-z","Oliver ČuloKatrin ErkSebastian PadóSabine Schulte im Walde","2008","http://link.springer.com/article/10.1007/s10579-008-9070-z","Article"
"Analyzing the capabilities of crowdsourcing services for text summarization","Language Resources and Evaluation","","47","2","10.1007/s10579-012-9198-8","Elena LloretLaura PlazaAhmet Aker","2013","http://link.springer.com/article/10.1007/s10579-012-9198-8","Article"
