"","precision0_dev","recall0_dev","f1_score0_dev","precision1_dev","recall1_dev","f1_score1_dev","accuracy_dev","precision0_testing","recall0_testing","f1_score0_testing","precision1_testing","recall1_testing","f1_score1_testing","accuracy_testing"
"100",0.847290640394089,0.89119170984456,0.868686868686869,0.796116504854369,0.725663716814159,0.759259259259259,0.830065359477124,0.901315789473684,0.944827586206897,0.922558922558923,0.862068965517241,0.769230769230769,0.813008130081301,0.89047619047619
"200",0.845,0.875647668393782,0.860050890585242,0.773584905660377,0.725663716814159,0.748858447488584,0.820261437908497,0.875,0.917241379310345,0.895622895622896,0.793103448275862,0.707692307692308,0.747967479674797,0.852380952380952
"300",0.869109947643979,0.860103626943005,0.864583333333333,0.765217391304348,0.778761061946903,0.771929824561404,0.830065359477124,0.87012987012987,0.924137931034483,0.896321070234114,0.803571428571429,0.692307692307692,0.743801652892562,0.852380952380952
"400",0.854922279792746,0.854922279792746,0.854922279792746,0.752212389380531,0.752212389380531,0.752212389380531,0.816993464052288,0.886666666666667,0.917241379310345,0.901694915254237,0.8,0.738461538461539,0.768,0.861904761904762
"500",0.859459459459459,0.823834196891192,0.841269841269841,0.71900826446281,0.769911504424779,0.743589743589744,0.803921568627451,0.844594594594595,0.862068965517241,0.853242320819113,0.67741935483871,0.646153846153846,0.661417322834646,0.795238095238095
"600",0.855614973262032,0.829015544041451,0.842105263157895,0.722689075630252,0.761061946902655,0.741379310344828,0.803921568627451,0.862068965517241,0.862068965517241,0.862068965517241,0.692307692307692,0.692307692307692,0.692307692307692,0.80952380952381
"700",0.877094972067039,0.813471502590674,0.844086021505376,0.716535433070866,0.805309734513274,0.758333333333333,0.810457516339869,0.895833333333333,0.889655172413793,0.892733564013841,0.757575757575758,0.769230769230769,0.763358778625954,0.852380952380952
"800",0.872222222222222,0.813471502590674,0.841823056300268,0.714285714285714,0.79646017699115,0.753138075313807,0.80718954248366,0.863945578231292,0.875862068965517,0.86986301369863,0.714285714285714,0.692307692307692,0.703125,0.819047619047619
"900",0.887640449438202,0.818652849740933,0.851752021563342,0.7265625,0.823008849557522,0.771784232365145,0.820261437908497,0.881578947368421,0.924137931034483,0.902356902356902,0.810344827586207,0.723076923076923,0.764227642276423,0.861904761904762
"1000",0.892045454545455,0.813471502590674,0.850948509485095,0.723076923076923,0.831858407079646,0.773662551440329,0.820261437908497,0.88,0.910344827586207,0.894915254237288,0.783333333333333,0.723076923076923,0.752,0.852380952380952
"1100",0.878453038674033,0.823834196891192,0.850267379679144,0.728,0.805309734513274,0.764705882352941,0.816993464052288,0.87248322147651,0.896551724137931,0.884353741496599,0.754098360655738,0.707692307692308,0.73015873015873,0.838095238095238
"1200",0.894444444444444,0.83419689119171,0.863270777479893,0.746031746031746,0.831858407079646,0.786610878661088,0.833333333333333,0.881578947368421,0.924137931034483,0.902356902356902,0.810344827586207,0.723076923076923,0.764227642276423,0.861904761904762
"1300",0.898305084745763,0.823834196891192,0.859459459459459,0.736434108527132,0.84070796460177,0.785123966942149,0.830065359477124,0.898648648648649,0.917241379310345,0.907849829351536,0.806451612903226,0.769230769230769,0.78740157480315,0.871428571428571
"1400",0.893258426966292,0.823834196891192,0.857142857142857,0.734375,0.831858407079646,0.780082987551867,0.826797385620915,0.885906040268456,0.910344827586207,0.897959183673469,0.786885245901639,0.738461538461539,0.761904761904762,0.857142857142857
"1500",0.909604519774011,0.83419689119171,0.87027027027027,0.751937984496124,0.858407079646018,0.801652892561983,0.843137254901961,0.89261744966443,0.917241379310345,0.904761904761905,0.80327868852459,0.753846153846154,0.777777777777778,0.866666666666667
"1600",0.905027932960894,0.839378238341969,0.870967741935484,0.755905511811024,0.849557522123894,0.8,0.843137254901961,0.893333333333333,0.924137931034483,0.908474576271186,0.816666666666667,0.753846153846154,0.784,0.871428571428571
"1700",0.9,0.839378238341969,0.868632707774799,0.753968253968254,0.84070796460177,0.794979079497908,0.839869281045752,0.899328859060403,0.924137931034483,0.91156462585034,0.819672131147541,0.769230769230769,0.793650793650794,0.876190476190476
"1800",0.905027932960894,0.839378238341969,0.870967741935484,0.755905511811024,0.849557522123894,0.8,0.843137254901961,0.891891891891892,0.910344827586207,0.901023890784983,0.790322580645161,0.753846153846154,0.771653543307087,0.861904761904762
"1900",0.905027932960894,0.839378238341969,0.870967741935484,0.755905511811024,0.849557522123894,0.8,0.843137254901961,0.897260273972603,0.903448275862069,0.900343642611684,0.78125,0.769230769230769,0.775193798449613,0.861904761904762
"2000",0.887640449438202,0.818652849740933,0.851752021563342,0.7265625,0.823008849557522,0.771784232365145,0.820261437908497,0.886666666666667,0.917241379310345,0.901694915254237,0.8,0.738461538461539,0.768,0.861904761904762
"2100",0.893258426966292,0.823834196891192,0.857142857142857,0.734375,0.831858407079646,0.780082987551867,0.826797385620915,0.89261744966443,0.917241379310345,0.904761904761905,0.80327868852459,0.753846153846154,0.777777777777778,0.866666666666667
"2200",0.908045977011494,0.818652849740933,0.861035422343324,0.734848484848485,0.858407079646018,0.791836734693877,0.833333333333333,0.897959183673469,0.910344827586207,0.904109589041096,0.793650793650794,0.769230769230769,0.78125,0.866666666666667
"2300",0.894444444444444,0.83419689119171,0.863270777479893,0.746031746031746,0.831858407079646,0.786610878661088,0.833333333333333,0.897260273972603,0.903448275862069,0.900343642611684,0.78125,0.769230769230769,0.775193798449613,0.861904761904762
"2400",0.893854748603352,0.829015544041451,0.860215053763441,0.740157480314961,0.831858407079646,0.783333333333333,0.830065359477124,0.897959183673469,0.910344827586207,0.904109589041096,0.793650793650794,0.769230769230769,0.78125,0.866666666666667
"2500",0.895027624309392,0.839378238341969,0.866310160427808,0.752,0.831858407079646,0.789915966386555,0.836601307189543,0.89041095890411,0.896551724137931,0.893470790378007,0.765625,0.753846153846154,0.75968992248062,0.852380952380952
"2600",0.898876404494382,0.829015544041451,0.862533692722372,0.7421875,0.84070796460177,0.788381742738589,0.833333333333333,0.885906040268456,0.910344827586207,0.897959183673469,0.786885245901639,0.738461538461539,0.761904761904762,0.857142857142857
"2700",0.899441340782123,0.83419689119171,0.865591397849462,0.748031496062992,0.84070796460177,0.791666666666667,0.836601307189543,0.89041095890411,0.896551724137931,0.893470790378007,0.765625,0.753846153846154,0.75968992248062,0.852380952380952
"2800",0.905027932960894,0.839378238341969,0.870967741935484,0.755905511811024,0.849557522123894,0.8,0.843137254901961,0.89041095890411,0.896551724137931,0.893470790378007,0.765625,0.753846153846154,0.75968992248062,0.852380952380952
"2900",0.903954802259887,0.829015544041451,0.864864864864865,0.744186046511628,0.849557522123894,0.793388429752066,0.836601307189543,0.897260273972603,0.903448275862069,0.900343642611684,0.78125,0.769230769230769,0.775193798449613,0.861904761904762
"3000",0.9,0.839378238341969,0.868632707774799,0.753968253968254,0.84070796460177,0.794979079497908,0.839869281045752,0.891891891891892,0.910344827586207,0.901023890784983,0.790322580645161,0.753846153846154,0.771653543307087,0.861904761904762
"3100",0.905555555555556,0.844559585492228,0.873994638069705,0.761904761904762,0.849557522123894,0.803347280334728,0.84640522875817,0.879194630872483,0.903448275862069,0.891156462585034,0.770491803278688,0.723076923076923,0.746031746031746,0.847619047619048
"3200",0.905027932960894,0.839378238341969,0.870967741935484,0.755905511811024,0.849557522123894,0.8,0.843137254901961,0.885906040268456,0.910344827586207,0.897959183673469,0.786885245901639,0.738461538461539,0.761904761904762,0.857142857142857
"3300",0.910112359550562,0.839378238341969,0.873315363881402,0.7578125,0.858407079646018,0.804979253112033,0.84640522875817,0.874172185430464,0.910344827586207,0.891891891891892,0.779661016949153,0.707692307692308,0.741935483870968,0.847619047619048
"3400",0.909604519774011,0.83419689119171,0.87027027027027,0.751937984496124,0.858407079646018,0.801652892561983,0.843137254901961,0.88,0.910344827586207,0.894915254237288,0.783333333333333,0.723076923076923,0.752,0.852380952380952
"3500",0.909090909090909,0.829015544041451,0.867208672086721,0.746153846153846,0.858407079646018,0.79835390946502,0.839869281045752,0.873333333333333,0.903448275862069,0.888135593220339,0.766666666666667,0.707692307692308,0.736,0.842857142857143
"3600",0.914772727272727,0.83419689119171,0.872628726287263,0.753846153846154,0.867256637168142,0.806584362139918,0.84640522875817,0.878378378378378,0.896551724137931,0.887372013651877,0.758064516129032,0.723076923076923,0.740157480314961,0.842857142857143
"3700",0.910112359550562,0.839378238341969,0.873315363881402,0.7578125,0.858407079646018,0.804979253112033,0.84640522875817,0.879194630872483,0.903448275862069,0.891156462585034,0.770491803278688,0.723076923076923,0.746031746031746,0.847619047619048
"3800",0.909090909090909,0.829015544041451,0.867208672086721,0.746153846153846,0.858407079646018,0.79835390946502,0.839869281045752,0.873333333333333,0.903448275862069,0.888135593220339,0.766666666666667,0.707692307692308,0.736,0.842857142857143
"3900",0.909090909090909,0.829015544041451,0.867208672086721,0.746153846153846,0.858407079646018,0.79835390946502,0.839869281045752,0.873333333333333,0.903448275862069,0.888135593220339,0.766666666666667,0.707692307692308,0.736,0.842857142857143
"4000",0.909090909090909,0.829015544041451,0.867208672086721,0.746153846153846,0.858407079646018,0.79835390946502,0.839869281045752,0.873333333333333,0.903448275862069,0.888135593220339,0.766666666666667,0.707692307692308,0.736,0.842857142857143
