,precision0_dev,recall0_dev,f1_score0_dev,precision1_dev,recall1_dev,f1_score1_dev,accuracy_dev,precision0_testing,recall0_testing,f1_score0_testing,precision1_testing,recall1_testing,f1_score1_testing,accuracy_testing
400_6,0.866666667,0.943005181,0.903225806,0.885416667,0.752212389,0.813397129,0.87254902,0.865853659,0.979310345,0.919093851,0.934782609,0.661538462,0.774774775,0.880952381
500_6,0.878640777,0.937823834,0.90726817,0.88,0.778761062,0.82629108,0.879084967,0.860606061,0.979310345,0.916129032,0.933333333,0.646153846,0.763636364,0.876190476
600_6,0.875,0.943005181,0.907730673,0.887755102,0.769911504,0.82464455,0.879084967,0.860606061,0.979310345,0.916129032,0.933333333,0.646153846,0.763636364,0.876190476
700_6,0.887254902,0.937823834,0.911838791,0.882352941,0.796460177,0.837209302,0.885620915,0.844311377,0.972413793,0.903846154,0.906976744,0.6,0.722222222,0.857142857
800_6,0.870813397,0.943005181,0.905472637,0.886597938,0.761061947,0.819047619,0.875816993,0.860606061,0.979310345,0.916129032,0.933333333,0.646153846,0.763636364,0.876190476
900_6,0.865384615,0.932642487,0.897755611,0.867346939,0.752212389,0.805687204,0.866013072,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1000_6,0.869565217,0.932642487,0.9,0.868686869,0.761061947,0.811320755,0.869281046,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1100_6,0.878640777,0.937823834,0.90726817,0.88,0.778761062,0.82629108,0.879084967,0.865853659,0.979310345,0.919093851,0.934782609,0.661538462,0.774774775,0.880952381
1200_6,0.874396135,0.937823834,0.905,0.878787879,0.769911504,0.820754717,0.875816993,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1300_6,0.882926829,0.937823834,0.909547739,0.881188119,0.787610619,0.831775701,0.882352941,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1400_6,0.870813397,0.943005181,0.905472637,0.886597938,0.761061947,0.819047619,0.875816993,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1500_6,0.878640777,0.937823834,0.90726817,0.88,0.778761062,0.82629108,0.879084967,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1600_6,0.878640777,0.937823834,0.90726817,0.88,0.778761062,0.82629108,0.879084967,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1700_6,0.87804878,0.932642487,0.904522613,0.871287129,0.778761062,0.822429907,0.875816993,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1800_6,0.873786408,0.932642487,0.902255639,0.87,0.769911504,0.816901408,0.87254902,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
1900_6,0.870192308,0.937823834,0.902743142,0.87755102,0.761061947,0.815165877,0.87254902,0.850299401,0.979310345,0.91025641,0.930232558,0.615384615,0.740740741,0.866666667
2000_6,0.87804878,0.932642487,0.904522613,0.871287129,0.778761062,0.822429907,0.875816993,0.844311377,0.972413793,0.903846154,0.906976744,0.6,0.722222222,0.857142857
2100_6,0.896039604,0.937823834,0.916455696,0.884615385,0.814159292,0.847926267,0.892156863,0.86875,0.95862069,0.91147541,0.88,0.676923077,0.765217391,0.871428571
2200_6,0.896039604,0.937823834,0.916455696,0.884615385,0.814159292,0.847926267,0.892156863,0.865030675,0.972413793,0.915584416,0.914893617,0.661538462,0.767857143,0.876190476
2300_6,0.896551724,0.943005181,0.919191919,0.893203883,0.814159292,0.851851852,0.895424837,0.858024691,0.95862069,0.905537459,0.875,0.646153846,0.743362832,0.861904762
2400_6,0.887804878,0.943005181,0.914572864,0.891089109,0.796460177,0.841121495,0.888888889,0.854545455,0.972413793,0.909677419,0.911111111,0.630769231,0.745454545,0.866666667
2500_6,0.892156863,0.943005181,0.916876574,0.892156863,0.805309735,0.846511628,0.892156863,0.859756098,0.972413793,0.912621359,0.913043478,0.646153846,0.756756757,0.871428571
2600_6,0.891625616,0.937823834,0.914141414,0.883495146,0.805309735,0.842592593,0.888888889,0.864197531,0.965517241,0.912052117,0.895833333,0.661538462,0.761061947,0.871428571
2700_6,0.891089109,0.932642487,0.911392405,0.875,0.805309735,0.838709677,0.885620915,0.854545455,0.972413793,0.909677419,0.911111111,0.630769231,0.745454545,0.866666667
2800_6,0.887254902,0.937823834,0.911838791,0.882352941,0.796460177,0.837209302,0.885620915,0.855421687,0.979310345,0.91318328,0.931818182,0.630769231,0.752293578,0.871428571
2900_6,0.890547264,0.92746114,0.908629442,0.866666667,0.805309735,0.834862385,0.882352941,0.864197531,0.965517241,0.912052117,0.895833333,0.661538462,0.761061947,0.871428571
3000_6,0.891625616,0.937823834,0.914141414,0.883495146,0.805309735,0.842592593,0.888888889,0.848484848,0.965517241,0.903225806,0.888888889,0.615384615,0.727272727,0.857142857
3100_6,0.883495146,0.943005181,0.912280702,0.89,0.787610619,0.835680751,0.885620915,0.853658537,0.965517241,0.906148867,0.891304348,0.630769231,0.738738739,0.861904762
3200_6,0.891089109,0.932642487,0.911392405,0.875,0.805309735,0.838709677,0.885620915,0.865030675,0.972413793,0.915584416,0.914893617,0.661538462,0.767857143,0.876190476
3300_6,0.891625616,0.937823834,0.914141414,0.883495146,0.805309735,0.842592593,0.888888889,0.859756098,0.972413793,0.912621359,0.913043478,0.646153846,0.756756757,0.871428571
3400_6,0.892156863,0.943005181,0.916876574,0.892156863,0.805309735,0.846511628,0.892156863,0.854545455,0.972413793,0.909677419,0.911111111,0.630769231,0.745454545,0.866666667
3500_6,0.895522388,0.932642487,0.913705584,0.876190476,0.814159292,0.844036697,0.888888889,0.865853659,0.979310345,0.919093851,0.934782609,0.661538462,0.774774775,0.880952381
3600_6,0.883495146,0.943005181,0.912280702,0.89,0.787610619,0.835680751,0.885620915,0.853658537,0.965517241,0.906148867,0.891304348,0.630769231,0.738738739,0.861904762
3700_6,0.887254902,0.937823834,0.911838791,0.882352941,0.796460177,0.837209302,0.885620915,0.858895706,0.965517241,0.909090909,0.893617021,0.646153846,0.75,0.866666667
