"","precision0_dev","recall0_dev","f1_score0_dev","precision1_dev","recall1_dev","f1_score1_dev","accuracy_dev","precision0_testing","recall0_testing","f1_score0_testing","precision1_testing","recall1_testing","f1_score1_testing","accuracy_testing"
"100",0.813333333333333,0.948186528497409,0.875598086124402,0.876543209876543,0.628318584070796,0.731958762886598,0.830065359477124,0.865853658536585,0.979310344827586,0.919093851132686,0.934782608695652,0.661538461538462,0.774774774774775,0.880952380952381
"200",0.821428571428571,0.953367875647668,0.882494004796163,0.890243902439024,0.646017699115044,0.748717948717949,0.839869281045752,0.865030674846626,0.972413793103448,0.915584415584416,0.914893617021277,0.661538461538462,0.767857142857143,0.876190476190476
"300",0.809734513274336,0.948186528497409,0.873508353221957,0.875,0.619469026548673,0.725388601036269,0.826797385620915,0.859756097560976,0.972413793103448,0.912621359223301,0.91304347826087,0.646153846153846,0.756756756756757,0.871428571428571
"400",0.827272727272727,0.94300518134715,0.88135593220339,0.872093023255814,0.663716814159292,0.753768844221106,0.839869281045752,0.840236686390533,0.979310344827586,0.904458598726115,0.926829268292683,0.584615384615385,0.716981132075472,0.857142857142857
"500",0.831050228310502,0.94300518134715,0.883495145631068,0.873563218390805,0.672566371681416,0.76,0.843137254901961,0.860606060606061,0.979310344827586,0.916129032258064,0.933333333333333,0.646153846153846,0.763636363636364,0.876190476190476
"600",0.831050228310502,0.94300518134715,0.883495145631068,0.873563218390805,0.672566371681416,0.76,0.843137254901961,0.858024691358025,0.958620689655172,0.905537459283388,0.875,0.646153846153846,0.743362831858407,0.861904761904762
"700",0.828054298642534,0.948186528497409,0.884057971014493,0.882352941176471,0.663716814159292,0.757575757575758,0.843137254901961,0.858895705521472,0.96551724137931,0.909090909090909,0.893617021276596,0.646153846153846,0.75,0.866666666666667
"800",0.824324324324324,0.948186528497409,0.881927710843374,0.880952380952381,0.654867256637168,0.751269035532995,0.839869281045752,0.863354037267081,0.958620689655172,0.908496732026144,0.877551020408163,0.661538461538462,0.754385964912281,0.866666666666667
"900",0.841860465116279,0.937823834196891,0.887254901960784,0.868131868131868,0.699115044247788,0.774509803921569,0.849673202614379,0.855345911949686,0.937931034482759,0.894736842105263,0.823529411764706,0.646153846153846,0.724137931034483,0.847619047619048
"1000",0.835680751173709,0.922279792746114,0.876847290640394,0.838709677419355,0.690265486725664,0.757281553398058,0.836601307189543,0.834355828220859,0.937931034482759,0.883116883116883,0.808510638297872,0.584615384615385,0.678571428571429,0.828571428571429
"1100",0.822429906542056,0.911917098445596,0.864864864864865,0.815217391304348,0.663716814159292,0.731707317073171,0.820261437908497,0.835365853658537,0.944827586206897,0.886731391585761,0.826086956521739,0.584615384615385,0.684684684684685,0.833333333333333
"1200",0.819905213270142,0.896373056994819,0.856435643564356,0.789473684210526,0.663716814159292,0.721153846153846,0.810457516339869,0.825,0.910344827586207,0.865573770491803,0.74,0.569230769230769,0.643478260869565,0.804761904761905
"1300",0.809302325581395,0.901554404145078,0.852941176470588,0.791208791208791,0.63716814159292,0.705882352941177,0.803921568627451,0.818181818181818,0.931034482758621,0.870967741935484,0.777777777777778,0.538461538461538,0.636363636363636,0.80952380952381
"1400",0.815165876777251,0.89119170984456,0.851485148514851,0.778947368421053,0.654867256637168,0.711538461538462,0.803921568627451,0.818181818181818,0.931034482758621,0.870967741935484,0.777777777777778,0.538461538461538,0.636363636363636,0.80952380952381
"1500",0.813953488372093,0.906735751295337,0.857843137254902,0.802197802197802,0.646017699115044,0.715686274509804,0.810457516339869,0.815950920245399,0.917241379310345,0.863636363636364,0.74468085106383,0.538461538461538,0.625,0.8
"1600",0.793577981651376,0.896373056994819,0.841849148418491,0.772727272727273,0.601769911504425,0.676616915422886,0.787581699346405,0.822085889570552,0.924137931034483,0.87012987012987,0.765957446808511,0.553846153846154,0.642857142857143,0.80952380952381
"1700",0.819444444444444,0.917098445595855,0.865525672371638,0.822222222222222,0.654867256637168,0.729064039408867,0.820261437908497,0.795180722891566,0.910344827586207,0.84887459807074,0.704545454545455,0.476923076923077,0.568807339449541,0.776190476190476
"1800",0.785714285714286,0.911917098445596,0.844124700239808,0.792682926829268,0.575221238938053,0.666666666666667,0.787581699346405,0.79375,0.875862068965517,0.832786885245901,0.64,0.492307692307692,0.556521739130435,0.757142857142857
"1900",0.791469194312796,0.865284974093264,0.826732673267327,0.726315789473684,0.610619469026549,0.663461538461538,0.77124183006536,0.79375,0.875862068965517,0.832786885245901,0.64,0.492307692307692,0.556521739130435,0.757142857142857
